"disability_status","DV_Exposure","WellBeing_Score"
0,0,0.814814814814815
0,0,0.694444444444444
0,0,1
0,0,0.819444444444444
0,0,0.958333333333333
0,0,0.777777777777778
1,0,0.6375
0,0,0.541666666666667
0,0,0.944444444444444
0,0,0.972222222222222
0,0,0.944444444444444
0,0,0.916666666666667
0,0,0.916666666666667
0,0,0.833333333333333
0,0,0.666666666666667
0,0,0.944444444444444
0,0,0.527777777777778
0,0,0.861111111111111
0,0,0.888888888888889
0,0,0.944444444444444
0,0,0.805555555555556
0,0,0.888888888888889
0,0,0.694444444444444
0,0,0.527777777777778
0,0,0.541666666666667
0,0,0.888888888888889
0,0,0.666666666666667
0,0,0.541666666666667
0,0,1
0,0,0.541666666666667
0,0,0.652777777777778
0,0,0.916666666666667
0,0,0.847222222222222
0,0,0.791666666666667
0,0,0.680555555555556
0,0,0.585858585858586
1,0,0.527272727272727
0,0,0.791666666666667
0,0,0.648989898989899
0,0,0.944444444444444
0,0,0.722222222222222
0,0,0.888888888888889
0,0,0.962962962962963
0,0,0.930555555555556
0,0,0.763888888888889
1,0,0.608333333333333
0,0,0.972222222222222
0,0,0.694444444444444
0,0,0.833333333333333
0,0,0.722222222222222
1,0,0.8
0,0,0.430555555555556
0,0,0.615740740740741
0,0,0.763888888888889
0,0,0.638888888888889
0,0,0.800925925925926
0,0,0.569444444444444
0,0,0.638888888888889
0,0,0.769444444444444
0,0,0.962962962962963
0,0,0.611111111111111
0,0,0.652777777777778
0,0,0.944444444444444
0,0,0.814814814814815
0,0,0.763888888888889
0,0,0.916666666666667
0,0,0.819444444444444
1,0,0.675
1,0,0.466666666666667
0,0,0.518518518518518
0,0,0.800925925925926
0,0,0.583333333333333
0,0,0.486111111111111
0,0,0.666666666666667
1,0,0.5125
0,0,0.791666666666667
1,0,0.59
0,0,0.833333333333333
0,0,0.592592592592593
0,0,0.916666666666667
0,0,0.722222222222222
0,0,0.566666666666667
0,0,0.916666666666667
0,0,0.666666666666667
0,0,0.944444444444444
0,0,0.763888888888889
0,0,0.805555555555556
0,0,0.805555555555556
0,0,0.722222222222222
0,0,0.833333333333333
0,0,0.5
0,0,0.916666666666667
0,0,0.916666666666667
0,0,1
0,0,0.810185185185185
0,0,0.962962962962963
0,0,0.921296296296296
0,0,0.611111111111111
0,0,0.833333333333333
0,0,0.888888888888889
0,0,0.916666666666667
0,0,0.583333333333333
1,0,0.766666666666667
0,0,0.805555555555556
0,0,0.9375
0,0,0.763888888888889
0,0,0.847222222222222
0,0,0.916666666666667
0,0,0.861111111111111
0,0,0.597222222222222
0,0,0.777777777777778
1,0,0.75
0,0,0.805555555555556
0,0,0.712962962962963
1,0,0.6375
0,0,0.944444444444444
0,0,0.875
1,0,0.7
0,0,0.888888888888889
0,0,0.875
0,0,0.717592592592593
0,0,0.888888888888889
0,0,0.925925925925926
0,0,0.916666666666667
0,0,0.938271604938272
0,0,0.875
0,0,0.625
0,0,0.861111111111111
0,0,0.888888888888889
0,0,0.833333333333333
0,0,0.944444444444444
0,0,0.833333333333333
0,0,0.835858585858586
1,0,0.5625
0,0,0.717592592592593
0,0,0.791666666666667
0,0,0.847222222222222
0,0,0.722222222222222
0,0,0.800925925925926
1,0,0.4375
0,0,0.722222222222222
1,0,0.5375
0,0,0.777777777777778
1,0,0.425
1,0,0.65
0,0,0.722222222222222
0,0,0.814814814814815
0,0,0.791666666666667
0,0,0.763888888888889
0,0,0.888888888888889
0,0,0.944444444444444
0,0,0.763888888888889
0,0,0.888888888888889
0,0,0.75
0,0,1
0,0,0.804292929292929
1,0,0.625
0,0,0.805555555555556
0,0,0.777777777777778
0,0,0.736111111111111
0,0,0.657407407407407
0,0,0.888888888888889
0,0,0.555555555555556
0,0,0.851851851851852
0,0,0.888888888888889
0,0,0.75
0,0,0.75
1,0,0.8
0,0,0.717592592592593
0,0,0.888888888888889
0,0,0.666666666666667
0,0,0.819444444444444
1,0,0.7375
0,0,0.861111111111111
0,0,0.722222222222222
0,0,0.875
1,0,0.641666666666667
0,0,0.530555555555556
0,0,0.763888888888889
0,0,0.652777777777778
0,0,0.652777777777778
0,0,0.583333333333333
0,0,0.916666666666667
0,0,0.856060606060606
0,0,0.638888888888889
0,0,0.545454545454545
0,0,0.763888888888889
1,0,0.5
0,0,0.763888888888889
0,0,0.888888888888889
0,0,0.694444444444444
0,0,0.638888888888889
0,0,0.671296296296296
0,0,0.925925925925926
0,0,0.916666666666667
0,0,0.916666666666667
0,0,0.805555555555556
0,0,0.833333333333333
1,0,0.8
0,0,0.861111111111111
0,0,0.962962962962963
1,0,0.872727272727273
0,0,0.819444444444444
0,0,0.833333333333333
0,0,0.638888888888889
0,0,0.861111111111111
1,0,0.725
0,0,0.888888888888889
1,0,0.8125
0,0,0.777777777777778
1,0,0.508333333333333
1,0,0.404166666666667
1,0,0.7625
0,0,0.833333333333333
0,0,0.972222222222222
1,0,0.725
0,0,0.667929292929293
0,0,1
0,0,0.666666666666667
0,0,0.636363636363636
0,0,0.842592592592593
0,0,0.833333333333333
0,0,0.777777777777778
0,0,0.722222222222222
0,0,0.736111111111111
0,0,0.611111111111111
1,0,0.525
1,0,0.55
0,0,0.936111111111111
0,0,0.652777777777778
0,0,0.925925925925926
0,0,0.888888888888889
1,0,0.5375
1,0,0.6125
0,0,0.888888888888889
0,0,0.763888888888889
0,0,0.583333333333333
0,0,0.763888888888889
1,0,0.85
1,0,0.8125
1,0,0.575
1,0,0.7375
1,0,0.795833333333333
0,0,0.916666666666667
0,0,0.916666666666667
0,0,0.763888888888889
0,0,0.611111111111111
0,0,0.736111111111111
1,0,0.6125
1,0,0.5125
0,0,0.527777777777778
0,0,0.652777777777778
0,0,0.652777777777778
0,0,0.652777777777778
0,0,0.708333333333333
0,0,0.944444444444444
0,0,0.634259259259259
0,0,0.708333333333333
0,0,0.777777777777778
0,0,0.972222222222222
0,0,0.694444444444444
0,0,0.597222222222222
0,0,0.583333333333333
0,0,0.694444444444444
0,0,0.791666666666667
0,0,0.833333333333333
0,0,0.791666666666667
0,0,0.972222222222222
0,0,0.416666666666667
0,0,0.722222222222222
0,0,0.527777777777778
0,0,0.555555555555556
0,0,0.5
0,0,0.555555555555556
0,0,0.680555555555556
0,0,0.777777777777778
0,0,0.916666666666667
0,0,0.652777777777778
0,0,0.527777777777778
0,0,0.736111111111111
1,0,0.554545454545455
1,0,0.75
0,0,0.763888888888889
1,0,0.75
0,0,0.625
0,0,0.597222222222222
0,0,0.597222222222222
0,0,0.833333333333333
0,0,0.763888888888889
1,0,0.525
1,0,0.4
0,0,0.916666666666667
0,0,0.805555555555556
0,0,0.875
0,0,0.916666666666667
0,0,0.916666666666667
0,0,0.888888888888889
0,0,0.888888888888889
0,0,0.866666666666667
0,0,0.736111111111111
0,0,0.847222222222222
0,0,0.763888888888889
1,0,0.5375
0,0,0.944444444444444
1,0,0.5875
0,0,0.861111111111111
1,0,0.7375
1,0,0.6125
1,0,0.5875
0,0,0.833333333333333
0,0,0.5
0,0,0.569444444444444
0,0,0.925925925925926
0,0,0.875
1,0,0.6
0,0,0.708333333333333
0,0,0.449074074074074
0,0,0.569444444444444
0,0,0.555555555555556
0,0,0.575757575757576
0,0,0.560185185185185
0,0,0.569444444444444
0,0,0.569444444444444
0,0,0.652777777777778
0,0,0.944444444444444
0,0,0.888888888888889
0,0,0.919191919191919
0,0,0.944444444444444
0,0,0.583333333333333
1,0,0.325
0,0,0.837962962962963
1,0,0.466666666666667
0,0,0.597222222222222
0,0,0.847222222222222
0,0,0.861111111111111
0,0,0.515151515151515
0,0,0.944444444444444
0,0,0.388888888888889
1,0,0.735227272727273
1,0,0.55
1,0,0.75
0,0,0.708333333333333
1,0,0.775
0,0,0.597222222222222
1,0,0.75
0,0,0.652777777777778
0,0,0.675925925925926
0,0,0.583333333333333
0,0,0.791666666666667
0,0,1
0,0,0.652777777777778
0,0,0.740740740740741
0,0,0.847222222222222
0,0,0.722222222222222
0,0,0.518518518518518
0,0,0.902777777777778
0,0,0.805555555555556
0,0,0.888888888888889
1,0,0.725
0,0,0.944444444444444
0,0,0.833333333333333
0,0,0.833333333333333
1,0,0.775
1,0,0.775
1,0,0.75
0,0,0.861111111111111
1,0,0.75
0,0,0.833333333333333
0,0,0.75
0,0,0.94949494949495
0,0,0.888888888888889
0,0,0.685185185185185
0,0,0.611111111111111
0,0,0.962962962962963
0,0,0.666666666666667
0,0,0.666666666666667
0,0,0.916666666666667
0,0,0.592592592592593
0,0,0.472222222222222
0,0,0.888888888888889
0,0,0.944444444444444
0,0,0.555555555555556
0,0,0.888888888888889
0,0,0.625
0,0,0.583333333333333
0,0,0.555555555555556
0,0,0.916666666666667
0,0,0.916666666666667
0,0,0.916666666666667
0,0,0.875
0,0,0.925925925925926
0,0,0.518518518518518
0,0,0.842592592592593
0,0,0.694444444444444
0,0,0.791666666666667
0,0,0.625
0,0,0.583333333333333
1,0,0.5
0,0,0.888888888888889
0,0,0.888888888888889
0,0,0.888888888888889
0,0,1
1,0,0.7
0,0,0.861111111111111
0,0,0.75
1,0,0.525
1,0,0.579166666666667
0,0,0.652777777777778
0,0,0.902777777777778
0,0,0.805555555555556
0,0,0.819444444444444
0,0,0.833333333333333
0,0,0.888888888888889
0,0,0.694444444444444
0,0,0.888888888888889
0,0,0.722222222222222
0,0,0.680555555555556
0,0,0.416666666666667
0,0,0.944444444444444
0,0,0.805555555555556
1,0,0.75
0,0,0.861111111111111
0,0,0.833333333333333
0,0,0.833333333333333
0,0,0.833333333333333
1,0,0.75
0,0,0.652777777777778
0,0,0.916666666666667
0,0,0.82449494949495
0,0,0.694444444444444
0,0,0.916666666666667
0,0,0.791666666666667
0,0,0.916666666666667
1,0,0.570833333333333
0,0,0.486111111111111
0,0,0.842592592592593
0,0,0.768518518518518
0,0,0.805555555555556
1,0,0.5625
0,0,0.71969696969697
0,0,0.888888888888889
0,0,0.888888888888889
0,0,0.888888888888889
0,0,0.833333333333333
0,0,0.555555555555556
0,0,0.611111111111111
0,0,0.652777777777778
0,0,0.877525252525252
1,0,0.65
0,0,0.888888888888889
0,0,0.875
0,0,0.597222222222222
0,0,0.888888888888889
0,0,0.75
0,0,0.833333333333333
0,0,0.94949494949495
0,0,0.680555555555556
0,0,0.569444444444444
1,0,0.8
1,0,0.5875
0,0,0.925925925925926
0,0,0.925925925925926
0,0,0.736111111111111
0,0,0.634259259259259
0,0,0.944444444444444
0,0,0.875
0,0,0.972222222222222
0,0,0.972222222222222
0,0,0.944444444444444
0,0,0.972222222222222
0,0,0.819444444444444
0,0,0.777777777777778
0,0,0.916666666666667
0,0,0.861111111111111
0,0,0.708333333333333
0,0,0.708333333333333
0,0,0.708333333333333
0,0,0.777777777777778
1,0,0.5625
0,0,0.652777777777778
0,0,0.833333333333333
0,0,0.925925925925926
1,0,0.8
1,0,0.85
0,0,0.672222222222222
0,0,0.972222222222222
1,0,0.5625
1,0,0.775
1,0,0.4875
0,0,0.541666666666667
1,0,0.7625
0,0,0.705555555555556
0,0,0.805555555555556
1,0,0.564772727272727
1,0,0.8
1,0,0.7
1,0,0.7625
0,0,0.680555555555556
0,0,0.652777777777778
0,0,0.847222222222222
1,0,0.6875
0,0,0.75
0,0,1
0,0,0.722222222222222
0,0,0.722222222222222
0,0,0.666666666666667
1,0,0.5125
1,0,0.754166666666667
0,0,1
0,0,0.847222222222222
0,0,0.736111111111111
0,0,0.652777777777778
0,0,0.569444444444444
0,0,0.638888888888889
1,0,0.6375
0,0,0.888888888888889
0,0,0.555555555555556
0,0,0.805555555555556
1,0,0.8
0,0,0.805555555555556
0,0,0.902777777777778
0,0,0.861111111111111
0,0,0.575757575757576
0,0,0.861111111111111
0,0,0.597222222222222
1,0,0.8
1,0,0.5625
0,0,0.583333333333333
0,0,0.694444444444444
0,0,0.925925925925926
0,0,0.888888888888889
0,0,0.902777777777778
0,0,0.925925925925926
0,0,0.625
1,0,0.8
0,0,0.777777777777778
0,0,0.833333333333333
0,0,0.736111111111111
1,0,0.7375
0,0,0.791666666666667
1,0,0.8
0,0,0.944444444444444
0,0,0.861111111111111
0,0,0.944444444444444
0,0,0.851851851851852
0,0,0.875
0,0,0.833333333333333
0,0,0.96969696969697
0,0,0.805555555555556
1,0,0.825
0,0,0.722222222222222
0,0,0.861111111111111
0,0,0.861111111111111
1,0,0.75
1,0,0.75
0,0,0.597222222222222
1,0,0.725
1,0,0.7625
0,0,0.861111111111111
0,0,0.675925925925926
0,0,0.875
1,0,0.725
0,0,0.800925925925926
0,0,0.962962962962963
0,0,0.972222222222222
0,0,0.922222222222222
1,0,0.872727272727273
1,0,0.8
1,0,0.8
1,0,0.625
0,0,0.569444444444444
0,0,0.527777777777778
0,0,0.555555555555556
1,0,0.475
0,0,0.736111111111111
0,0,0.555555555555556
1,0,0.6125
0,0,0.555555555555556
0,0,0.805555555555556
1,0,0.5875
0,0,0.888888888888889
0,0,0.944444444444444
0,0,0.888888888888889
0,0,0.888888888888889
1,0,0.7125
1,0,0.829166666666667
0,0,0.606481481481482
0,0,0.888888888888889
0,0,0.833333333333333
1,0,0.7875
0,0,0.680555555555556
0,0,0.611111111111111
1,0,0.6875
0,0,0.925925925925926
0,0,0.888888888888889
0,0,0.805555555555556
1,0,0.55
0,0,0.763888888888889
0,0,0.638888888888889
0,0,0.916666666666667
0,0,0.861111111111111
0,0,0.671296296296296
0,0,0.625
0,0,0.597222222222222
1,0,0.620833333333333
1,0,0.725
0,0,0.805555555555556
0,0,0.560185185185185
1,0,0.775
1,0,0.75
1,0,0.6
0,0,0.962962962962963
0,0,0.680555555555556
0,0,0.75
0,0,0.861111111111111
0,0,0.638888888888889
0,0,0.888888888888889
0,0,0.916666666666667
0,0,0.743686868686869
1,0,0.825
0,0,0.722222222222222
0,0,0.666666666666667
0,0,0.722222222222222
0,0,0.833333333333333
0,0,0.680555555555556
0,0,0.819444444444444
0,0,0.555555555555556
1,0,0.625
0,0,0.694444444444444
1,0,0.6375
0,0,0.861111111111111
0,0,0.875
0,0,0.861111111111111
0,0,0.638888888888889
0,0,0.851851851851852
1,0,0.789772727272727
1,0,0.725
1,0,0.579166666666667
1,0,0.5875
0,0,0.708333333333333
0,0,0.902777777777778
0,0,0.625
0,0,0.5
1,0,0.7375
0,0,0.777777777777778
1,0,0.8
0,0,0.805555555555556
0,0,0.861111111111111
0,0,0.763888888888889
1,0,0.475
0,0,0.861111111111111
0,0,0.652777777777778
1,0,0.5
0,0,0.861111111111111
0,1,0.402777777777778
1,1,0.575
0,1,0.652777777777778
0,1,0.722222222222222
0,1,0.694444444444445
0,1,0.694444444444445
0,1,0.472222222222222
1,1,0.4625
0,1,0.666666666666667
0,1,0.472222222222222
0,1,0.75
1,1,0.475
0,1,0.722222222222222
0,1,0.416666666666667
0,1,0.694444444444445
0,1,0.625
0,1,0.666666666666667
0,1,0.722222222222222
0,1,0.652777777777778
0,1,0.347222222222222
0,1,0.430555555555556
0,1,0.597222222222222
1,1,0.475
1,1,0.5125
0,1,0.569444444444445
0,1,0.430555555555556
0,1,0.527777777777778
1,1,0.7
0,1,0.736111111111111
0,1,0.666666666666667
1,1,0.635227272727273
1,1,0.6875
0,1,0.75
0,1,0.708333333333333
1,1,0.554166666666667
0,1,0.731481481481482
0,1,0.583333333333333
1,1,0.75
0,1,0.641414141414141
1,1,0.675
0,1,0.726851851851852
0,1,0.833333333333333
1,1,0.6
0,1,0.541666666666667
0,1,0.75
0,1,0.680555555555556
1,1,0.551136363636364
0,1,0.833333333333333
1,1,0.65
0,1,0.814814814814815
0,1,0.666666666666667
0,1,0.694444444444445
1,1,0.725
0,1,0.722222222222222
0,1,0.819444444444444
0,1,0.5
1,1,0.625
1,1,0.6125
0,1,0.805555555555556
1,1,0.633333333333333
1,1,0.6375
0,1,0.680555555555556
0,1,0.851851851851852
0,1,0.689814814814815
0,1,0.777777777777778
1,1,0.652272727272727
0,1,0.472222222222222
1,1,0.6375
0,1,0.680555555555556
0,1,0.638888888888889
1,1,0.575
0,1,0.680555555555556
0,1,0.763888888888889
1,1,0.55
0,1,0.713888888888889
0,1,0.666666666666667
1,1,0.5625
0,1,0.694444444444445
1,1,0.725
1,1,0.8
1,1,0.6125
0,1,0.592171717171717
0,1,0.738888888888889
0,1,0.851851851851852
0,1,0.763888888888889
0,1,0.787878787878788
0,1,0.574074074074074
0,1,0.888888888888889
1,1,0.7
0,1,0.625
1,1,0.525
0,1,0.662878787878788
0,1,0.666666666666667
0,1,0.703703703703704
0,1,0.583333333333333
0,1,0.825
0,1,0.477777777777778
0,1,0.708333333333333
0,1,0.666666666666667
0,1,0.527777777777778
0,1,0.662878787878788
0,1,0.430555555555556
0,1,0.564814814814815
0,1,0.694444444444445
0,1,0.454545454545455
0,1,0.513888888888889
0,1,0.608585858585859
0,1,0.641414141414141
0,1,0.444444444444444
0,1,0.805555555555556
0,1,0.777777777777778
0,1,0.388888888888889
0,1,0.513888888888889
0,1,0.625
0,1,0.384259259259259
0,1,0.568181818181818
0,1,0.805555555555556
1,1,0.275
0,1,0.703703703703704
0,1,0.541666666666667
0,1,0.555555555555556
0,1,0.694444444444445
0,1,0.833333333333333
0,1,0.861111111111111
0,1,0.402777777777778
0,1,0.569444444444445
0,1,0.541666666666667
1,1,0.5125
0,1,0.444444444444444
0,1,0.861111111111111
0,1,0.75
0,1,0.777777777777778
0,1,0.680555555555556
0,1,0.833333333333333
0,1,0.722222222222222
0,1,0.703703703703704
0,1,0.580808080808081
0,1,0.444444444444444
0,1,0.569444444444445
0,1,0.569444444444445
0,1,0.458333333333333
0,1,0.708333333333333
0,1,0.541666666666667
0,1,0.763888888888889
0,1,0.652777777777778
0,1,0.694444444444445
0,1,0.726010101010101
0,1,0.652777777777778
1,1,0.675
0,1,0.680555555555556
0,1,0.888888888888889
0,1,0.632575757575758
0,1,0.625
0,1,0.527777777777778
0,1,0.75
0,1,0.611111111111111
1,1,0.6125
0,1,0.694444444444445
1,1,0.7
0,1,0.765151515151515
0,1,0.736111111111111
0,1,0.611111111111111
0,1,0.75
0,1,0.777777777777778
0,1,0.611111111111111
0,1,0.541666666666667
1,1,0.5375
1,1,0.615909090909091
0,1,0.722222222222222
0,1,0.833333333333333
1,1,0.5875
0,1,0.847222222222222
0,1,0.814814814814815
0,1,0.625
0,1,0.583333333333333
0,1,0.75
1,1,0.55
0,1,0.694444444444445
1,1,0.629166666666667
1,1,0.7
0,1,0.611111111111111
0,1,0.703703703703704
0,1,0.625
1,1,0.45
0,1,0.777777777777778
1,1,0.675
0,1,0.791666666666667
0,1,0.625
0,1,0.611111111111111
1,1,0.733333333333333
0,1,0.569444444444445
0,1,0.680555555555556
0,1,0.694444444444445
0,1,0.703703703703704
0,1,0.513888888888889
1,1,0.775
0,1,0.527777777777778
1,1,0.623863636363636
1,1,0.4625
0,1,0.722222222222222
0,1,0.736111111111111
0,1,0.694444444444445
0,1,0.541666666666667
1,1,0.49
0,1,0.569444444444445
1,1,0.729166666666667
1,1,0.561363636363636
0,1,0.766666666666667
0,1,0.773148148148148
1,1,0.75
0,1,0.666666666666667
0,1,0.736111111111111
1,1,0.666666666666667
0,1,0.75
1,1,0.4075
0,1,0.777777777777778
0,1,0.888888888888889
0,1,0.570707070707071
0,1,0.708333333333333
0,1,0.814814814814815
0,1,0.722222222222222
0,1,0.722222222222222
0,1,0.722222222222222
0,1,0.791666666666667
0,1,0.569444444444445
0,1,0.666666666666667
1,1,0.775
0,1,0.416666666666667
0,1,0.75
0,1,0.652777777777778
0,1,0.736111111111111
0,1,0.847222222222222
0,1,0.722222222222222
0,1,0.638888888888889
1,1,0.6
0,1,0.416666666666667
0,1,0.694444444444445
0,1,0.777777777777778
0,1,0.694444444444445
1,1,0.8
0,1,0.680555555555556
0,1,0.763888888888889
0,1,0.861111111111111
0,1,0.611111111111111
0,1,0.736111111111111
0,1,0.583333333333333
0,1,0.666666666666667
0,1,0.787878787878788
1,1,0.506818181818182
0,1,0.708333333333333
0,1,0.888888888888889
0,1,0.666666666666667
0,1,0.583333333333333
0,1,0.75
0,1,0.569444444444445
1,1,0.658333333333333
0,1,0.75
0,1,0.888888888888889
0,1,0.680555555555556
0,1,0.777777777777778
0,1,0.777777777777778
0,1,0.694444444444445
1,1,0.6625
0,1,0.777777777777778
1,1,0.625
1,1,0.625
1,1,0.625
0,1,0.777777777777778
0,1,0.694444444444445
1,1,0.7
0,1,0.777777777777778
0,1,0.694444444444445
0,1,0.694444444444445
0,1,0.694444444444445
0,1,0.638888888888889
1,1,0.6
0,1,0.75
1,1,0.575
1,1,0.6
0,1,0.75
0,1,0.722222222222222
0,1,0.75
0,1,0.75
0,1,0.680555555555556
1,1,0.575
0,1,0.755050505050505
0,1,0.680555555555556
0,1,0.666666666666667
1,1,0.675
0,1,0.643939393939394
0,1,0.638888888888889
0,1,0.513888888888889
0,1,0.75
0,1,0.694444444444445
0,1,0.638888888888889
0,1,0.666666666666667
0,1,0.75
0,1,0.722222222222222
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.724747474747475
0,1,0.666666666666667
0,1,0.648148148148148
0,1,0.814814814814815
0,1,0.651515151515151
0,1,0.680555555555556
0,1,0.714646464646465
0,1,0.744949494949495
0,1,0.75
0,1,0.75
0,1,0.722222222222222
1,1,0.606818181818182
0,1,0.75
0,1,0.714646464646465
0,1,0.828282828282828
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.680555555555556
0,1,0.828282828282828
0,1,0.680555555555556
1,1,0.6625
0,1,0.736111111111111
0,1,0.680555555555556
1,1,0.6
0,1,0.652777777777778
0,1,0.583333333333333
1,1,0.675
0,1,0.680555555555556
1,1,0.6125
1,1,0.575
1,1,0.575
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.638888888888889
1,1,0.575
1,1,0.652272727272727
0,1,0.638888888888889
1,1,0.575
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.638888888888889
1,1,0.575
0,1,0.756313131313131
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.638888888888889
1,1,0.575
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.703703703703704
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.722222222222222
0,1,0.638888888888889
1,1,0.575
0,1,0.888888888888889
0,1,0.638888888888889
1,1,0.3625
0,1,0.638888888888889
0,1,0.638888888888889
1,1,0.575
1,1,0.575
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.638888888888889
1,1,0.6125
1,1,0.6125
0,1,0.638888888888889
0,1,0.680555555555556
1,1,0.6125
0,1,0.638888888888889
0,1,0.680555555555556
0,1,0.680555555555556
0,1,0.638888888888889
0,1,0.638888888888889
1,1,0.6125
1,1,0.6125
1,1,0.6125
1,1,0.6125
1,1,0.575
1,1,0.561363636363636
1,1,0.575
1,1,0.575
0,1,0.638888888888889
0,1,0.714646464646465
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.638888888888889
1,1,0.575
1,1,0.643181818181818
1,1,0.575
1,1,0.575
1,1,0.575
0,1,0.763888888888889
0,1,0.638888888888889
0,1,0.638888888888889
1,1,0.625
0,1,0.638888888888889
1,1,0.575
1,1,0.575
1,1,0.575
1,1,0.575
0,1,0.638888888888889
0,1,0.638888888888889
0,1,0.638888888888889
1,1,0.575
0,1,0.638888888888889
1,1,0.6125
0,1,0.638888888888889
1,1,0.575
1,1,0.575
0,1,0.638888888888889
1,1,0.575
1,1,0.575
1,1,0.575
1,1,0.575
0,1,0.638888888888889
1,1,0.575
1,1,0.625
1,1,0.65
1,1,0.65
1,1,0.6125
0,1,0.680555555555556
0,1,0.680555555555556
0,1,0.680555555555556
1,1,0.438636363636364
1,1,0.6625
1,1,0.6125
0,1,0.680555555555556
1,1,0.6125
0,1,0.680555555555556
0,1,0.736111111111111
1,1,0.6125
0,1,0.680555555555556
0,1,0.680555555555556
0,1,0.888888888888889
0,1,0.763888888888889
1,1,0.6875
1,1,0.6625
1,1,0.6625
1,1,0.6125
0,1,0.708333333333333
0,1,0.694444444444445
1,1,0.6125
0,1,0.680555555555556
1,1,0.6125
0,1,0.680555555555556
1,1,0.6125
1,1,0.65
0,1,0.722222222222222
0,1,0.375
0,1,0.638888888888889
0,1,0.625
1,1,0.35
0,1,0.708333333333333
1,1,0.345454545454546
0,1,0.833333333333333
0,1,0.472222222222222
1,1,0.464772727272727
0,1,0.541666666666667
0,1,0.541666666666667
0,1,0.513888888888889
0,1,0.527777777777778
0,1,0.375
0,1,0.527777777777778
0,1,0.736111111111111
0,1,0.694444444444445
0,1,0.486111111111111
0,1,0.75
0,1,0.861111111111111
0,1,0.513888888888889
0,1,0.527777777777778
0,1,0.833333333333333
0,1,0.666666666666667
0,1,0.638888888888889
0,1,0.688888888888889
1,1,0.375
0,1,0.708333333333333
0,1,0.672979797979798
0,1,0.652777777777778
0,1,0.714646464646465
0,1,0.569444444444444
1,1,0.475
1,1,0.35
0,1,0.597222222222222
0,1,0.75
0,1,0.402777777777778
0,1,0.416666666666667
1,1,0.45
0,1,0.666666666666667
0,1,0.641666666666667
0,1,0.680555555555556
0,1,0.513888888888889
0,1,0.486111111111111
0,1,0.513888888888889
0,1,0.805555555555556
0,1,0.666666666666667
1,1,0.7
1,1,0.5
0,1,0.805555555555556
0,1,0.740740740740741
0,1,0.513888888888889
0,1,0.805555555555556
1,1,0.520833333333333
0,1,0.638888888888889
0,1,0.449074074074074
0,1,0.777777777777778
0,1,0.694444444444445
0,1,0.277777777777778
0,1,0.847222222222222
0,1,0.529040404040404
0,1,0.606481481481482
1,1,0.5875
1,1,0.65
0,1,0.541666666666667
1,1,0.666666666666667
0,1,0.694444444444445
0,1,0.708333333333333
1,1,0.4625
0,1,0.597222222222222
0,1,0.527777777777778
1,1,0.725
0,1,0.347222222222222
0,1,0.787878787878788
0,1,0.740740740740741
0,1,0.888888888888889
0,1,0.666666666666667
1,1,0.597727272727273
0,1,0.694444444444445
0,1,0.458333333333333
0,1,0.805555555555556
0,1,0.814814814814815
0,1,0.541666666666667
0,1,0.583333333333333
0,1,0.833333333333333
1,1,0.725
0,1,0.527777777777778
0,1,0.555555555555556
0,1,0.486111111111111
1,1,0.725
0,1,0.579545454545455
0,1,0.838383838383838
1,1,0.579166666666667
0,1,0.708333333333333
0,1,0.719135802469136
0,1,0.527777777777778
0,1,0.722222222222222
0,1,0.705555555555556
0,1,0.777777777777778
0,1,0.680555555555556
0,1,0.75
0,1,0.625
0,1,0.611111111111111
0,1,0.777777777777778
0,1,0.263888888888889
0,1,0.805555555555556
0,1,0.833333333333333
0,1,0.497474747474747
0,1,0.597222222222222
0,1,0.583333333333333
0,1,0.888888888888889
0,1,0.569444444444445
0,1,0.305555555555556
1,1,0.6375
0,1,0.611111111111111
1,1,0.540909090909091
0,1,0.652777777777778
0,1,0.652777777777778
1,1,0.525
0,1,0.777777777777778
0,1,0.736111111111111
1,1,0.6375
0,1,0.707070707070707
0,1,0.805555555555556
0,1,0.683080808080808
0,1,0.797979797979798
0,1,0.861111111111111
1,1,0.4
0,1,0.666666666666667
0,1,0.805555555555556
1,1,0.5375
0,1,0.680555555555556
0,1,0.777777777777778
0,1,0.75
0,1,0.527777777777778
0,1,0.861111111111111
0,1,0.597222222222222
1,1,0.65
0,1,0.736111111111111
0,1,0.666666666666667
0,1,0.689814814814815
0,1,0.513888888888889
0,1,0.625
0,1,0.611111111111111
0,1,0.555555555555556
0,1,0.625
0,1,0.609848484848485
0,1,0.666666666666667
0,1,0.513888888888889
1,1,0.4625
0,1,0.777777777777778
0,1,0.777777777777778
